Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
17;1175517;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;136;44;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175537;2НДФЛ;Ремонт;1;0.5;женский;2;0;высшее;вспомогательный персонал;>250;0;156;34;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175557;Поступление зарплаты на счет;Ремонт;0;0.47;мужской;0;0;высшее;специалист;< 50;1;32;28;Другое;ООО;гражданский брак;1;1;1;1;1;0;1;0;0;0;1;3;0;19;3;2;0;6;10;0;0;0;0;0;0;0
17;1175577;Форма банка (без печати работодателя);Покупка автомобиля;1;0.51;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;91;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175597;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.48;мужской;3;0;высшее;специалист;>250;1;19;40;Информационные технологии;ЗАО;женат / замужем;2;2;1;1;0;0;1;1;1;1;0.6666666667;2;1;39;3;1;0;1;51;0;0;0;0;0;0;0
17;1175617;Форма банка (без печати работодателя);Отпуск;1;0.12;мужской;0;0;высшее;менеджер среднего звена;>250;0;110;49;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0729166667;1;0;0;0;0.6;3;2;89;5;3;0;11;71;1;0;0;0;0;0;0
17;1175637;2НДФЛ;Ремонт;0;0.35;женский;0;0;высшее;менеджер по продажам;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175657;Форма банка (без печати работодателя);Ремонт;1;0.27;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;9;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175677;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;0;9;25;Торговля;ЗАО;холост / не замужем;1;1;1;0;0;0;1;0;0;0;0.5;2;2;30;4;2;0;10;37;0;0;0;0;0;0;0
17;1175697;2НДФЛ;Ремонт;1;0.41;мужской;0;0;высшее;специалист;>250;0;15;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175717;Поступление зарплаты на счет;Ремонт;0;0.32;женский;0;0;высшее;торговый представитель;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175737;2НДФЛ;Покупка автомобиля;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175757;Форма банка (без печати работодателя);Покупка автомобиля;0;0.25;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;91;29;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.0099009901;0;0;0;0;0.3333333333;1;2;100;3;1;0;41;68;1;0;0;0;0;0;0
17;1175777;2НДФЛ;Ремонт;0;0.49;мужской;0;0;высшее;менеджер высшего звена;>250;0;80;40;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175797;2НДФЛ;Ремонт;1;0.21;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;188;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175817;Форма банка (без печати работодателя);Покупка автомобиля;1;0.18;мужской;0;0;высшее;вспомогательный персонал;< 50;0;26;46;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175837;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;0;0;высшее;рабочий;>250;0;70;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175857;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;113;36;Торговля;ООО;женат / замужем;4;3;2;2;0;0.0528301887;1;0;0;0;0.2352941176;4;13;251;17;2;8;3;104;1;1;1;1;0;0;0
17;1175877;Форма банка (без печати работодателя);Ремонт;0;0.52;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;19;32;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175897;Форма банка (без печати работодателя);Покупка мебели;1;0.44;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175917;Поступление зарплаты на счет;Ремонт;0;0.54;женский;0;0;высшее;вспомогательный персонал;>250;0;74;41;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0071428571;0;0;0;0;0.2;2;8;139;10;0;3;7;60;1;0;0;0;0;0;0
17;1175937;2НДФЛ;Ремонт;0;0.43;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175957;Поступление зарплаты на счет;Ремонт;0;0.58;мужской;0;0;высшее;менеджер среднего звена;>250;0;20;25;Информационные технологии;ОАО;холост / не замужем;4;2;2;1;1;0.0299401198;0;2;1;0;0.375;6;10;162;16;2;0;2;45;1;0;0;0;0;0;0
17;1175977;2НДФЛ;Ремонт;1;0.49;мужской;0;0;среднее;вспомогательный персонал;>250;0;360;51;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1175997;Форма банка (без печати работодателя);Ремонт;0;0.56;мужской;0;0;высшее;вспомогательный персонал;>250;0;19;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176017;2НДФЛ;Ремонт;1;0.55;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;16;26;Торговля;ООО;холост / не замужем;2;1;0;0;0;0;0;0;0;0;0.6666666667;2;1;41;3;0;0;9;34;0;0;0;0;0;0;0
17;1176037;2НДФЛ;Покупка автомобиля;1;0.59;мужской;2;0;высшее;специалист;>250;0;120;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176057;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;рабочий;>250;1;205;52;Другое;ОАО;женат / замужем;2;0;0;0;0;0;1;2;2;0;0.5;2;2;6;4;1;0;2;74;0;0;0;0;0;0;0
17;1176077;Форма банка (без печати работодателя);Покупка автомобиля;0;0.41;мужской;0;0;высшее;специалист;>250;0;12;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176097;Форма банка (без печати работодателя);Покупка автомобиля;0;0.32;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;170;46;Торговля;Индивидуальный предприниматель;холост / не замужем;2;1;0;0;0;0.0245901639;1;1;1;0;0.4285714286;3;4;119;7;2;0;2;95;1;1;0;0;0;0;0
17;1176117;2НДФЛ;Покупка автомобиля;0;0.32;мужской;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176137;Поступление зарплаты на счет;Ремонт;0;0.53;мужской;0;0;высшее;специалист;>250;1;127;39;Торговля;ООО;женат / замужем;2;2;2;2;2;0;0;1;1;1;0.5;1;1;4;2;1;1;0;82;0;0;0;0;0;0;0
17;1176157;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;41;Торговля;ООО;холост / не замужем;8;7;4;4;4;0;0;1;0;0;0.75;3;1;49;4;1;0;4;102;0;0;0;0;0;0;0
17;1176177;2НДФЛ;Ремонт;1;0.44;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;14;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176197;Форма банка (без печати работодателя);Покупка земли;1;0.48;мужской;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;17;27;Торговля;ООО;женат / замужем;2;1;1;0;0;0.0518518519;0;1;0;0;0.2941176471;5;12;256;17;3;2;3;86;1;1;0;0;0;0;0
17;1176217;2НДФЛ;Покупка недвижимости/ строительство;0;0.41;мужской;0;0;второе высшее;специалист;>250;0;36;29;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176237;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.4;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;20;48;Торговля;ООО;холост / не замужем;4;3;3;2;1;0.0144404332;0;0;0;0;0.2857142857;6;15;273;21;1;0;8;94;1;0;0;0;0;0;0
17;1176257;Форма банка (без печати работодателя);Ремонт;1;0.4;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;261;55;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176277;Поступление зарплаты на счет;Ремонт;0;0.21;мужской;0;0;высшее;менеджер по продажам;>250;0;19;27;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0404040404;0;0;0;0;0.1666666667;1;5;95;6;0;0;19;73;1;0;0;0;0;0;0
17;1176297;2НДФЛ;Ремонт;0;0.35;мужской;0;0;высшее;рабочий;>250;1;332;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176317;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;2;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176337;Поступление зарплаты на счет;Ремонт;1;0.31;женский;1;0;высшее;специалист;>250;0;79;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176357;2НДФЛ;Покупка автомобиля;1;0.49;женский;1;0;высшее;менеджер среднего звена;< 50;0;26;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176377;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.36;мужской;1;0;среднее-специальное;торговый представитель;>250;0;28;27;Другое;ООО;женат / замужем;1;1;1;1;1;0;0;1;0;0;0.1666666667;1;5;48;6;1;0;5;52;0;0;0;0;0;0;0
17;1176397;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.47;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176417;2НДФЛ;Ремонт;1;0.47;мужской;1;0;второе высшее;рабочий;>250;1;46;33;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176437;2НДФЛ;Ремонт;1;0.53;женский;0;0;высшее;специалист;>250;1;110;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176457;Форма банка (без печати работодателя);Ремонт;1;0.42;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;11;39;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0241935484;0;1;1;0;0.4;4;6;121;10;2;1;2;82;1;0;0;0;0;0;0
17;1176477;2НДФЛ;Покупка бытовой техники;0;0.29;мужской;1;0;среднее-специальное;специалист;< 50;0;34;50;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176497;Форма банка (без печати работодателя);Ремонт;0;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;12;48;Торговля;Индивидуальный предприниматель;холост / не замужем;2;1;0;0;0;0.015936255;1;0;0;0;0.3846153846;5;8;247;13;1;2;17;88;1;0;0;0;0;0;0
17;1176517;Поступление зарплаты на счет;Покупка автомобиля;0;0.29;мужской;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;36;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176537;Свободная форма с печатью работодателя;Ремонт;0;0.43;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1176557;Поступление зарплаты на счет;Покупка автомобиля;0;0.51;женский;0;0;незаконченное высшее;специалист;>250;0;10;27;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.1641791045;0;0;0;0;0.25;1;3;56;4;0;0;28;69;1;0;0;0;0;0;0
